AL,AZ,AR,CA,CO,CT,DE,DC,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
0.0121720697109482,0.021208326348693,0.0130821653686612,0.0217719328262618,0.0120242895165813,0.0221101354007488,0.0213832740643076,0.0140609201213347,0.0183222406133858,0.0157749429534821,0.014031510208045,0.0123743523093213,0.0143138670565232,0.0184001034244429,0.0137448119033357,0.0144084314188993,0.00131931832083335,0.0239826493239571,0.0200006607108304,0.0185300314611895,0.00594049592920139,0.00473523523380589,0.00987926946259531,0.00836159057795367,0.00644670496328015,0.0123212106004092,0.0222032246686555,0.0277279692237472,0.0153862773851132,0.0121546785148652,0.0153591883904421,0.0187333080698715,0.012888290353816,0.00364751613182672,0.00476300685058329,0.0129052436204413,0.0369792451159089,0.0149065833234165,0.0198697799730579,0.0076438701199145,0.010981825654566,0.00310514367278539,0.0187899194159243,0.0226637177140533,0.0193765065465616,0.0137307591604999,0.00209850865984574,0.00902771784971628,0.0110718039047351
0.0230042143168448,0.0132980829208661,0.0114938439811175,0.0120251991409813,0.0110165424833441,0.0250802826411652,0.0219719282935167,0.019879724550525,0.0232853027130791,0.0244572612142144,0.0176039197848587,0.0180148586665513,0.0198024692608936,0.00868839212258961,0.0114120033883062,0.0287351141732197,0.0131269312602907,0.0267584677772266,0.023055461733856,0.0266416061482117,0.00550309947042153,0.0164724743390402,0.0201280451957959,0.0116589355260865,-4.84524294048104e-05,0.0117385093689607,0.0291718083830934,0.0316694952442887,0.0222492802051152,0.0155057890729607,0.0160672923958948,0.0224208594146132,0.00432933730372385,0.0177256644752146,0.00843510588798947,0.0225077700274354,0.0361822527981269,0.0272523620565166,0.0228260869565218,0.0137045852216535,0.0146507172907413,0.0108050791140292,0.00757881003089085,0.023615685787086,0.0249970906324232,0.0203606684845997,0.00910241614236263,0.0207286120230639,-0.000483113004523721
0.028952512404915,0.0314710170476745,0.0246643079714987,0.0237733733785115,0.0204739416706987,0.0256514778585686,0.0271123722436199,0.0290168341938834,0.029994512859347,0.0280621682310532,0.0238944784698751,0.0214899235158431,0.0266324549822835,0.0260875247467243,0.0177636697797895,0.0313836948391922,0.0167637564468851,0.0334543760051373,0.0315730799497092,0.0310750193613828,0.0187393294560431,0.0201066013411858,0.0206831846341437,0.0208439352914745,0.0203316244948591,0.018333651697991,0.0344935360136383,0.0407418605962149,0.0341232507609856,0.0208430283663741,0.0248546581491674,0.028355700701015,0.00631284121617913,0.0197879556856614,0.00682503426222026,0.0197227234586054,0.0277512936393267,0.0279471575241654,0.0310716223426914,0.0242725732787272,0.0323037416793393,0.0145508097000468,0.0185998019575733,0.0375933458806387,0.0263214135785979,0.036370321817397,0.0257281732489715,0.022922643847631,0.0136362304830536
0.00552865024870493,0.0167363243646737,0.0184485380177175,0.0255666074505903,0.00622861448932572,0.0335432392996777,0.0124622192969541,0.0165302138461882,0.0254046746016652,0.0175394734915132,0.0221497173843113,0.0259938406319221,0.00232148236145213,-0.00502635830787915,0.00955479530336849,0.00812827886854696,0.00956654064548154,0.00971087331874332,0.0217737984460438,0.025686617450947,0.0245945220229212,0.00947272906706423,0.00985660923002769,0.0109645339692526,-0.0143892408369504,0.0244465377259623,0.0271306545085007,0.0157671077057923,0.0329749112849519,0.0105759538872202,0.049160379654417,0.0185941950395122,-0.0703102915914674,0.015347902300003,0.00993901830358355,0.0229993033456401,0.0198154643377834,0.0228743081895165,0.00733866355869735,0.0007745609077018,0.0168527184436045,0.0108189613100529,0.0127264994414922,0.00282032977963984,0.0169785852666336,0.0132315737512727,0.00360574221191157,0.00151665479853464,-0.0295498880138718
0.0227475983574181,0.0166152985047504,0.0240727135471783,0.0222366993686392,0.0206735429174437,0.0181014500852914,0.0309217504362405,0.0268273092369478,0.0189534890408517,0.0244807114035313,0.0232807325150984,0.0119583715840981,0.0230995020191998,0.00534570470848722,0.0171349791567607,0.0272176652780032,0.0186879065387792,0.0324903062780464,0.0195892290347944,0.0243094146428397,0.0158526099079302,0.013313346341172,0.0216788032509682,0.0215670184842235,0.0175769957213892,0.0131038435818233,0.0464424763616137,0.0214220270211312,0.0174033484771392,0.0161640361472957,0.00121215887758507,0.0267365748570343,-0.0376559740852054,0.0219483263994499,0.0159377674546071,0.0242096221562057,0.013567246657904,0.0287333664718352,0.0301553312553425,0.0139417646320545,0.0244531193522736,0.0225218005901104,0.0202597306701864,0.0289875367595574,0.0278343504221315,0.02304603497821,0.0318557509239556,0.0225227780291449,0.0356015485407981
0.0257120735983969,0.0251475191225181,0.0179616874376787,0.0223853937619948,0.0189207501597355,0.0242790264864483,0.0381586917019989,0.0369069291159404,0.0322202686519706,0.0234441636947111,0.0261633654303811,0.0212521999589817,0.0250505789296732,0.00481974302563852,0.0117535901380652,0.0281231367621579,0.019214426255103,0.0336462893612533,0.0324783878953277,0.0184464783241028,0.017006147882895,0.0168595333679941,0.0248926379856317,0.0169554393123006,0.0213455055115724,0.0286504581244401,0.0342416746734264,0.0188417765374795,0.016817179308172,0.0101952234860069,0.0171497816018478,0.0268749974829546,0.0512328201139858,0.0259469488120721,0.018407390373764,0.0281294669023532,0.0125054548276027,0.0239986226201319,0.026309723869432,0.0122337407808552,0.0231059200099356,0.0223341251262729,0.0220919502795419,0.0361776447105788,0.028492861221143,0.0236132296588416,0.0237696235065296,0.0223943463918642,0.0211499475205244
0.0166489355089079,0.0164711667396123,0.00110239326020679,0.0171891547668892,0.0181421638634833,0.0254579743098007,0.01778264413932,0.0162604413842293,0.0239154476849868,0.0197715268442721,-0.00271161283877321,0.0226663889392245,0.0231758965152143,0.0255319348654059,0.0169953111325154,0.0143969734829466,0.0125193874691236,0.0261367869407915,0.0222941164482667,0.0239417173864765,0.0213716903505893,0.0177185431947141,0.0134560975689165,0.0182283048992872,0.019675475197033,-0.00389216525087078,0.0279836733080329,0.0278052098084519,0.0143147655501502,0.0162346381262542,0.0329190779371329,0.0196564243701227,-0.0275469037187743,0.0192977012958952,0.010367160309951,0.019214085973289,0.00136181196159007,0.0276558932164689,0.01663964850529,0.00814217729361768,0.0199190272231304,0.020883775499605,0.0119136130288547,0.0219447059081059,0.0198156442937932,0.0250457045035744,0.0155929960858484,0.0218684937729493,0.0140942243248571
0.0333972149479484,0.0228362436163332,0.0347630365423615,0.0279033519000324,0.0326580959116891,0.0233813419603696,0.0393884426017102,0.00706549245875093,0.0401859185066706,0.0237340707224349,0.0602756192847638,0.0186617381849103,0.0418814070623064,0.0515980073819313,0.0251630986091547,0.0295056555703915,0.017032257620848,0.0344321724990179,0.0245180955266786,0.0147957040131167,0.0355714620212539,0.0437426843037529,0.033304420457466,0.028445327965783,0.0496490015640345,0.0284751274018459,0.0301108969336302,0.0238894856350362,0.0325195516797679,0.028933283365524,0.0135936192211118,0.0266767567110174,0.112548143217156,0.0294717629083343,0.0264824954229378,0.034265867225568,0.0535444017175465,0.0290966475257557,0.0450813746124061,0.0412008490852118,0.0220767540152156,0.0157762520475901,0.022654514283715,0.0442749890222874,0.0224364409653918,0.0383141626599724,0.0202640633351149,0.0379864689488429,0.0362106549296753
0.0146315486957551,0.0116931798170215,0.0128732059432081,0.00666013662253234,0.00698669349487049,0.0182536420958433,0.022090765546263,0.00932775812158243,0.0202493984522338,0.00900961821120608,0.0138140934796398,0.00934956524857829,0.0128382703960841,0.0053485710306771,0.00523830292116287,0.00262747933422283,0.0120493332972709,0.00661490757878031,0.0108604601612871,0.00726831951311381,0.00177484151709277,0.0122119601287689,0.0126132064032931,0.00811119709643828,0.016624506202786,0.0127696064724195,0.0263001936582747,0.00937975849003142,0.010710124437058,0.0160350398774726,0.0269801043013905,0.0221183240424385,0.00789597401487303,0.00253011908244103,0.00899541123076144,0.0195483257270502,0.00883093617546951,0.0151755263225377,-0.00777682977447765,0.0101256237500727,0.0102342470140188,0.0101241278469142,0.0169737247254438,0.0124301317881135,0.0147864097718017,0.0189185897341039,-0.0023164348185527,0.00934328173551409,0.0119253393362008
0.00944375484225702,0.0132274123574104,0.0128051072535572,0.00994170092038504,0.0146233038871271,0.0146332027429942,0.015337763421467,0.00682494157637568,0.0194424047641713,0.0166548144728318,0.00907281550166753,0.0109623174501653,-0.00725230098541326,0.00500844119302198,0.00399106151506383,0.0100827810261576,0.00963427181741657,-0.000286545266988553,0.0100719909145156,0.00459468402551588,0.0125632674500248,0.0133036905945175,0.00792437305037698,0.0112194630857127,0.00498504486540379,0.00670740686202329,0.0247577649353661,0.00425380759633559,0.00978378891972446,0.00670067558251755,0.0184165973170085,0.00840810462115873,0.00553370578070824,0.0121415186852147,0.00916003610070853,0.0127075645756457,0.0134049327070452,0.00545103665683213,0.011263786809207,0.00994723639823545,0.011834714814155,0.0133228048657328,0.011391878082935,0.00181326417942195,0.0117409393241789,0.0158045672037635,0.00693262229514922,0.0103576134587688,0.0170548589134147
0.0175257034297098,0.0150835411226514,0.0163394318465292,0.0280048279070497,0.00786619923855833,0.00831436661355201,0.0179671233674524,0.0138474929443726,0.0203492724792636,0.0161009011780411,0.0223296743891498,0.0148186322256154,0.0130011241371683,0.021361778375049,0.0151178270475977,0.0201004285417253,0.0182740411339633,0.0157597298059056,0.0143336970037685,0.00658466605861657,0.0131572679039943,0.0193385534970018,0.0137350168298887,0.00980300097407777,0.0160171618504952,0.0157462462791905,0.0362904657106347,0.00465936829970178,0.00868223918337016,0.014846061137285,0.00744134044346407,0.0214556239686545,0.0135261931620509,0.013046953213295,0.0132051809210527,0.0218582628912615,0.0144110386275029,0.0110188269697472,0.0337118245138952,0.0193178790301092,0.0141947811362816,0.0171417655899396,0.0209263648081161,0.0213254327778676,0.0165375102783931,0.0180309875636226,0.016821135396085,0.0166918247504216,0.0196721738337956
0.0190763231360437,0.00945657342262836,0.00946765044823931,0.0229487931177619,0.0214986180482736,-0.000567227552786491,0.0121504684259458,0.00770071283625576,0.0196132579979963,0.0250508414404819,0.0359666273059873,0.019858432365738,0.0267644596127145,0.0133662833972583,0.0253612739914768,0.019045987066983,0.026501600298939,0.0170342849080563,0.0214893361189184,0.0101227392218909,0.0105076602997246,0.0159542847921706,0.01394255906056,0.00844968170848931,0.0141289380346338,0.0312202989545232,0.0378283487829419,-0.00658066310829832,0.0172656998162352,0.0239586144849302,0.0336539523043392,0.0210076184308381,0.0518432221020221,0.0189305881857432,0.0141267757389569,0.0272641259048703,0.0158672233675167,0.010103570292621,0.0201532521620559,0.049657374386168,0.0219138355339073,0.0272760934525091,0.0263986348623256,0.0141973169645067,0.0131910166641769,0.0416425848283878,0.0265310864844506,0.0163041919328097,0.0266981613891727
0.0189118333861271,0.0140064699288819,0.0162788215200683,0.0152625812591497,0.0171472187173856,0.0142366167511178,0.0104572207816066,0.0153482728352351,0.0148992829507555,0.0162777716734425,0.0130238989479979,0.0184695125057307,0.013373013661016,0.0162216599527251,0.0162475139897368,0.0140082201382768,0.018690390647999,0.0122865915690953,0.0178259414164378,0.0112197552528822,0.0162424335731343,0.0223526649996673,0.0157867908983682,0.0181331378038483,0.0131585444131735,0.0184925289764,0.0235694541854037,0.00810749319635619,0.0167023223171862,0.0128192737209283,0.0142699471293917,0.015131594424129,0.0108287183544304,0.0241032424317886,0.0168472443150555,0.0206513935894098,0.0191471104111974,0.00715378673449797,0.022007039056229,0.0163208310727278,0.014878840869348,0.0231730496748019,0.0228945541116953,0.00721404933667838,0.012941638714808,0.0208834175127825,0.0182541293283792,0.0163530959114438,0.0231560358657396
0.0111308645986952,0.0131106960982845,0.0154812130548699,0.0105726405934506,0.0152700397256874,0.0079907519136354,0.0143347621478369,0.0125608655300863,0.0124372905220007,0.0169771386411543,0.0125121432348348,0.0112727880498277,0.0170500673833169,0.0148938958369164,0.0163084303053465,0.0142196806245068,0.0176669551342306,0.00621262716471228,0.0113571885492073,0.00802318607399001,0.0144690035121081,0.0103659261019365,0.0125947817867262,0.0116548564993748,0.0142791003679426,0.00819231019719816,0.0254491078302157,0.00465697656755217,0.0120156990814745,0.0201132972447774,0.0107500454176748,0.00907563140611343,0.0108007630973927,0.00814885805235648,0.0163398628506213,0.0126935481065957,0.0135769028907582,0.00213480017391053,0.0124209254389082,0.0148598032695069,0.0184169587649168,0.020481484959168,0.0208692953703524,-0.000387679544088856,0.0109444716714242,0.016770525811046,0.0126258657763911,0.0138550402665926,0.00876350686130327
0.0101214856381821,0.00592651310267654,0.00624633667007624,0.0131835566357621,0.00666717952663025,-0.000435207734589434,0.00104095574904007,0.00959256701613405,0.00411279240826541,-0.000163297104623363,0.00718375972358006,0.00996053621291903,0.0016786270513354,0.00101682194721406,0.00235352088020387,0.0115883610377718,0.0133480508456463,-0.00575205771125309,0.00248982005756869,-0.0051653680208923,-0.00260835308218628,-0.0011340483604352,0.00895187825215073,0.00545127237702003,0.00627027027027021,0.0104920663522899,0.00881230420923133,-0.00743476758251247,-2.36976468752119e-05,0.0134237034454314,-0.00503313599495897,-0.00371191965105909,0.00268101704429976,0.00348464549090688,0.00672979560859537,0.00821445744510338,0.00584810735757888,-0.00496246465828211,0.00480561649846429,0.00621733956504496,0.00414030135012969,0.00319596149091483,0.0108900921440106,-0.00130892590509802,0.00325484186446532,0.015132077206066,0.00714266788297686,0.0057629751852424,0.00684386823143855
0.017933948007611,0.0209041197911596,0.0183599929186964,0.0016356694572314,0.0171179662225846,-0.00808741770592514,0.0278699814062393,0.00932731410662986,0.0142538022977617,0.0116538318564724,0.0105390088026046,-0.0120235451400197,-0.00219475638204159,-0.00424857809684653,-0.00193833548943513,0.00864657752400275,0.00578836752065925,0.00511867471529934,0.0098178042944539,0.00191743497768113,-0.00730528096503888,0.00272684361908416,0.0119079914902123,0.00945635861000647,0.0279409190023715,-0.00020860460343258,0.0401739272731523,0.0183366048772844,-0.00584469945777469,0.0232568872777316,-0.0170987100601684,0.00738234520723838,-0.00750028958647059,-0.00394985561472602,-0.00372318432262466,0.0122941589496973,0.00737752380630355,0.00234663583543165,0.00979409175388824,-0.00029137778844271,0.0153050540256251,0.00442168824557412,0.0189106190399225,0.00269895051600449,0.0164473659099982,0.019778562774176,0.0118312950532558,0.00298698341908289,0.014875182499222
0.0129268699484458,0.0135336798229815,0.012468876875799,0.0091412593101612,0.0173027712424848,0.0133343164521086,0.0106460668511359,0.0139848938503432,0.0113288619411373,0.0186978833394015,0.0173917712758341,0.0120546274874751,0.0107002994239995,0.0121584915131421,0.0129984597138482,0.0150819207562383,0.0149733293188754,0.00321638356736912,0.0112225789428166,0.0093758064873575,0.0144237425303709,0.0146785904579567,0.0161645807170776,0.0120734288920629,0.00970821172262692,0.0162947457689862,0.0227403828145484,0.0136597541586172,0.0115352925020599,0.0159709038424478,0.0144487274218879,0.0222711883080286,0.00547564166156071,0.00370124861575638,0.0104546095060506,0.0156372399635804,0.0137361150445262,0.00309382652088714,0.0110760342158296,0.0231198511825672,0.0129323782418367,0.0155897556506748,0.0220347361586589,0.0123546441262188,0.00968575554826252,0.016025572969248,0.00677507781682024,0.0150544407939396,0.0113908378043748
0.0124681805505284,0.00458140201653371,0.0159099405973497,0.00880818760629521,0.0150491356015165,0.00117331392969209,0.0150550892963685,0.00867620968721895,0.00683519976567164,0.0126362342717718,0.0123150542742035,0.00884594208630211,0.0134861004527095,0.00695709557757494,0.0172993998950775,0.0191518354188477,0.0134802673620795,0.00915632316115041,0.00642912558830393,0.00298882095970899,0.0117154537803516,0.0108082429679669,0.0125943185321162,0.0146132788997357,0.019237404445535,0.0106459421244863,0.0187664123703034,0.0066239964919383,0.0110389909784373,0.0106144259331009,0.00451108210811036,0.0215820479276824,0.0101081426167031,0.0165316606999286,0.0106883936843915,0.0138115495700804,0.00870470713080739,0.0079372813471451,0.0118854127815664,0.00338500209467948,0.0107345683996682,0.0135990571285891,0.0144236495876121,0.00814866532130789,0.00852325131653324,0.0164083146353465,0.00927886779365864,0.0116254683892119,0.0129530960347904
0.0214323075773491,0.0198191850543753,0.0227565151019519,0.0137260956718932,0.0201532250010701,0.00859989643330853,0.0151452810595819,0.0161008577486509,0.0152184827456204,0.0198781407291178,0.0265897360143202,0.0125457301593915,0.0223929657325992,0.0143463133311091,0.0184747290526802,0.0238139883742734,0.0276853492777956,0.0171099334538911,0.0128923057179473,0.0118483378855884,0.0193056841163233,0.0117063592518319,0.0240196589307164,0.0177134755296139,0.0241401618872807,0.0137676600875469,0.0194201283410925,0.0172112641838995,0.00911611532182307,0.0226552079423018,0.00335306866438554,0.0227353325212799,0.00976758884196616,0.016987665007574,0.0176066986731184,0.0168154351204915,0.0163023408868223,0.0114616920377256,0.0198716702313825,0.03147285268133,0.021041979756907,0.0197774131603081,0.0174351784970876,0.0155204963523039,0.0142038603170295,0.0213052503292144,0.0214796699821978,0.0183499726585513,0.0194516700812596
0.0216610796257329,0.0160742786762188,0.0301075727368679,0.0153471111172738,0.0250385983755118,0.0373905749494744,0.0020072570060989,0.0121703252731357,0.0128334697299932,0.0261618334862518,0.0347604295395936,0.0314401833431355,0.0186702338372153,0.0325411928703442,0.0263336098286894,0.0218251313903488,0.0135122688737462,0.0108838555407516,0.0131220069274061,0.0216542782709796,0.00403752069868206,0.030467731793447,0.0235580219403496,0.0189396635705613,0.0101585855840635,0.0181442099479655,0.0403678848385038,0.0135146264329952,0.0364604281434014,0.0198922988608983,0.0226689794539761,0.0216387906525756,0.0588447276831015,0.0179345006576674,0.0207420478291153,0.0186409049919197,0.0180517964187898,0.0102469005993289,0.0149702087871644,0.024950818875837,0.0366525452557955,0.0259908293797784,0.0247673471100682,0.0240179363818955,0.0205292773630376,0.024632881483427,0.0249179600410826,0.0238045284586622,0.014417648918394
0.0205910845910847,0.0227057221920175,0.0238509226772647,0.0168163894347456,0.0247639707487449,0.0190758584461902,0.0165652207411973,0.0142378559463986,0.0172728007610238,0.0205553816126223,0.0237603136775862,0.0232803080954068,0.0289902855350095,0.0167902629747681,0.0174676167231874,0.0168452815132075,0.0221540268292172,0.0152880641374223,0.0158638953155288,0.0114661916068516,0.0279560996807084,0.0139145784241687,0.0180520812618403,0.0143092241502338,0.0165498385736308,0.0208428564172888,0.0230633122495881,0.0113720391662943,0.0124715317412909,0.0250102422532192,0.0109240417812635,0.0244626633135388,0.0137480743739476,0.021164331928945,0.0180750515884137,0.0186065591013316,0.0125172457141996,0.0169979846530859,0.0199141496305298,0.0211918960546581,0.0251859824830261,0.0205122355799364,0.019274937462247,0.023974602247847,0.018083368189433,0.0128929118457424,0.020324720670391,0.0244511874073647,0.0141570857772486
0.0147444821685035,0.0102788387493143,0.0104346199918121,0.0103130256171099,0.0177403872397023,0.00762234410777994,0.00854555100803402,0.00939522904840828,0.0145306607229075,0.0148183140533206,0.0193416076279763,0.0132122619421215,0.0158472095309646,0.0113511759572135,0.00816600866862331,0.0106696382040797,0.00675136880719879,0.00974913598927092,0.0102635466505187,0.00171265487167904,0.00310608216653268,0.0168858836220361,0.011406658424812,0.0102002363361406,0.0107796852646639,0.00706489629652666,0.0194918792119754,0.0021090351063958,0.0116346170409458,0.0115836461776955,0.0169413627334762,0.0164406076793089,0.0160884200482386,0.00487085111499692,0.00966441753429549,0.0163391606345665,0.00556516221768324,0.00925241079029271,0.0123746837064796,0.0105964977414764,0.0117506593941257,0.0135115306144709,0.0210767031281912,0.0103435372937529,0.0135837403859411,0.0141730908783101,0.0158886596103635,0.0110455219291339,0.00526772094248307
0.00778705970711774,0.0191697593471148,0.0151388961836377,0.00801346778490919,0.00984909135624165,0.0164008933450445,0.00346941715044367,0.00294050343249436,0.0189130321519448,0.0165308647081606,0.00757207581482128,0.018137228712154,0.0150949703501281,0.00411925558376714,0.014780347611879,0.0114866699121741,0.0130249834589367,0.00096209515376488,0.00699927133806214,0.0162390327369516,0.0259237300157501,0.0168973126289544,0.00874185850895405,0.0110351840236248,0.00305717338843786,0.0102234902520209,0.0200194344509768,0.0164719747929477,0.0158542313188115,0.00236331543614248,0.0260096552279912,0.0112296445909972,0.00473010573177531,0.0158262078215675,0.00225533828303967,0.00724237662390449,0.0104330661124385,0.0121450958702065,0.00829553885409567,0.00148479235867696,0.0137064889895669,0.0140069369765976,0.00855833109264639,0.00361536087474097,0.0111643965680942,0.0283421506787979,0.0107658725881211,0.0158720830578614,0.00783834237617485
0.0161828840778177,0.0242488311518467,0.00939184594613232,0.00120037711707462,0.0350870829636059,-0.0108306365065764,0.006091053764783,0.0267862235759836,0.0181717723406482,0.014202466899996,0.0475545874176651,-0.00857478154801838,0.00336750709752588,-0.0241311872779191,0.00958289182159718,0.00636332422216471,0.0124618780795942,0.0139114532386339,0.0136821208513755,0.00377745270720757,-0.00584143983159968,-0.0107531212648788,0.0253785750814337,0.00792835770283783,0.0550518911520472,-0.00338964401096661,0.0334542998333657,-0.00271727341922906,-0.00523020247537148,0.0427672538921186,-0.0306233897076727,0.0165076822199259,-0.0124186513431183,0.00207018669392607,0.0210313058591626,0.0333171382027439,0.00692005242463963,0.00802841594753976,0.0167526682993642,0.0196252254455415,0.0211811067856526,0.0182340601367765,0.0348986917054647,0.0110793832095945,0.0163062888954297,-0.000692428267306008,0.00798173698593615,0.00728995931275194,0.0341533162187633
0.00548180585855579,0.0166547849588219,0.00933374990236667,0.00528297793987819,0.0134196690824489,0.019075723631715,0.0190743807804677,0.000994389200600047,0.0118802129924304,0.0171671158734732,0.0203932091950152,0.0131723640929083,0.0191349566754866,0.0153794333714698,0.0131272613468086,0.00889165677132125,0.0129032514445123,0.00270552556407062,0.00889586139588151,0.0132526226670607,0.0287200639491668,0.0130228372969825,0.0110632568675479,0.0139389606566527,0.0149389469179227,0.0208026645075812,0.00451657258425026,0.011527480088898,0.0138779350194361,0.00916429669145577,0.024614498555225,0.0191064408412872,0.00768509512167328,0.0149984348496769,0.00252913609762253,0.0108875500897264,0.0141056110057913,0.0107337435285828,0.0116978284719682,0.0151101783840504,0.011488456530908,0.0131719822858071,0.0121014105745971,0.00753415134345988,0.00946432015137537,0.019676389094524,0.00916499975202925,0.0143777261541376,0.00480769230769227
0.00344151595222966,0.00982629013393885,0.00905881214935187,0.00195134748077684,0.0128344451661822,0.010160374847579,0.00558781636901519,0.00239193291488374,0.0068358519482778,0.00726942852840156,-0.00156236353579369,0.0093719917948494,0.00737937739316823,0.00234619540138299,0.00727628210803095,0.00641503694110259,0.00907323056964669,0.011617010951867,0.00325306858946026,0.0155487763116956,0.00922948462767828,0.00578262940328891,0.0171848194281772,0.00971193182889357,-0.0106802129453932,-8.41227350703367e-05,0.0142898356791661,0.0177959177290656,0.00838267236344913,0.00823388144190937,0.0118227618033126,0.0104542095227787,0.00639163782458215,0.00659339988239626,0.00266079979293382,0.00707987105267819,0.00754209704952598,0.0165643129788051,0.0108106459238924,-0.00611358870610481,0.0123369501173868,0.00513709924283808,0.0108051228884846,0.0123508965612414,0.00742525157990449,0.00230743956350318,-0.00176589882284337,0.0100296104219627,0.00380481804630411
0.0191035250989618,0.022435868369675,0.0171736973537264,0.0103270499119646,0.0229124068634802,0.0115788043950029,0.0147151400692476,0.00182150370944532,0.0105312086970475,0.0196795260168857,0.0386488220200608,0.0148301151048568,0.0206671335942971,0.0138279009656788,0.011719144448226,0.016711591878539,0.0115110710791143,0.00480103215988563,0.0124648574215388,0.00591413077756572,0.0155097341910484,0.0152860655139929,0.016724876850821,0.0181802396087243,0.0301954646864906,0.0174389082354073,0.0186575970854693,0.00484748848625459,0.0114256649634459,0.0243992208360388,0.0155271047340264,0.0225692279181984,0.00766445748256709,0.0178608650959737,0.0143150445645683,0.0210487456411469,0.00868647425586644,-0.00274797748856841,0.0073724458232362,0.0203108284797339,0.0168726122254059,0.017018200214417,0.0211949896051812,0.0057593184238552,0.0120577933623661,0.0154162248253951,0.00644922018589508,0.0180457421633776,0.0195023676995928
0.0118047231767309,0.027399655603663,0.0163182794888229,0.00501208510258605,0.0121340852175136,-0.00342842951478037,-0.00140185522116503,0.00581931925570184,0.0124990710326875,0.0188528670643164,0.00496890922616945,0.0078568183131272,0.0158173386186899,0.0552410721775827,0.00759473082048589,0.00967971920587909,0.0304143438647921,0.0135605636585125,0.0132188929029618,0.0110933961282298,0.0271007908967863,0.0234817638480809,0.0302679282611096,0.0118747117510226,-0.0169372094977665,0.027582296536266,0.0453975665977518,0.0247283096906382,-0.00511983704877223,0.0130936724649864,-0.0207237127421723,0.0100570623730808,0.0695702133497976,0.0106068101911892,0.00801513441977657,0.0172544133828135,0.000463196666172683,0.00563013910014773,0.0201325896013326,0.0503342022105401,0.0125890464435725,0.00839704486227305,0.0211279676434768,0.0106564112121032,0.00988764191655078,0.0106763538653683,0.0194095606434635,0.0119949674545544,0.00513374213131783
0.020276322955317,0.0261546487492461,0.0204795088998,0.012861563637968,0.0276845133717802,0.00384543304175178,0.0206033452807647,0.013840507247173,0.0202231423263905,0.0272297226453845,0.0235019158158397,0.019331810313224,0.0117508102149245,0.0131585996650726,0.0195050097038937,0.0182919072211368,0.00450122789020486,0.0109834780878597,0.0128522323422601,0.0213036561961844,0.0113158937213068,0.0212519059897591,0.0173622118176159,0.0198099290677318,0.0171764133386818,0.00843193098116737,0.0254680605004959,0.0195059536243993,0.0192503067646555,0.0145839118608456,0.0281413868337792,0.0180425347281443,-0.00237314497831301,0.0175296911513607,0.0176112464211112,0.0198312749160297,0.0142692826337487,0.0065806779720463,0.0189497331385405,0.00632213788083607,0.0186792354383707,0.0196093283012761,0.0254527035583134,0.0173499065451894,0.0240707758645768,0.017426346984671,0.0130228243310247,0.0191987870632167,0.0157785929994528
0.015983497687157,0.0257344015537752,0.0124968195696425,0.00635805012581634,0.0132688246220982,0.0113911928157175,0.00805974866695135,0.00450355244118567,0.0120544322557008,0.0133963892924951,0.0190457562125008,0.0136114240287164,0.0179413048981401,0.00546697893549988,0.00545724438846661,0.00833665545567345,0.0197240807333089,0.00765511036853768,0.0139231671869128,0.00306072099456738,0.0168471843979089,0.0174375639564056,0.0169896927553386,0.0131200852992137,0.0143456533123008,0.0136678284510841,0.0182879183361319,0.00951697944756888,0.0110978685414575,0.0221434460016488,0.00252823084371387,0.0135881055659833,0.00453255969075739,0.0107837669653048,0.00902622020206037,0.0179293988431285,0.011995207627384,0.0020993671409843,0.0138276671503563,-0.000144660976668276,0.0159540462762194,0.0145698387067793,0.0172910911106388,0.0110645169263218,0.0103138144384565,0.00693550330760391,0.00811555027851811,0.0158147604430802,0.00972714121813738
0.0177562441462088,0.0216239967191985,0.0160469201894577,0.0128861808288706,0.0263699551924508,0.0171178443249996,0.0209259925911304,0.00582675126246277,0.0191117310352991,0.0235236497139362,0.0119941435369109,0.015667147520861,0.0138119523848997,0.0199710917937339,0.0158104393637886,0.0175892863357626,0.0150477251787191,0.0176212682849057,0.0126979540462201,0.0216259733598977,0.0240981218535144,0.0153113058282521,0.0151166148305056,0.0182377724922295,0.0154557042702358,0.015010135144633,0.0268820715440252,0.0251828547817703,0.0151264043455687,0.0227670866065524,0.0240054302927993,0.0222341521336985,0.0169124058977415,0.0210285895918763,0.0193089181006149,0.0224705279040055,0.0143846690853321,0.0182201456046942,0.0161050759913414,0.0223361305168588,0.0242181387697484,0.0254717856418777,0.0253729868590061,0.0227343100666547,0.0124404299602544,0.0207600442175479,0.0120534008256956,0.017937769603013,0.0207192965122024
